1.111726492,3.316600938,0.792406325,3.134711479,0.752467162,-0.439078351,2.257467472,0.630451792,0.730293774,0.619804253,1.134521686,0.164029999,0.485114589,0.478648801,-1.241678023,0.384591689,0.726603805,0.39845768,-2.19297002,0.33961506,1.076997046,0.787750736,0.192982816,0.943310011,2.96345178,1.860463963,2.530553996,0.819296905,2.83985499,-2.193961366,0.090581142
-1.57776434,0.201944252,-1.798896839,0.397310755,-1.284731046,0.855726405,0.052122044,-0.377285165,-0.094953798,-0.261777375,-0.404479854,0.034623165,-0.019044221,0.559567438,-2.224765607,-1.343056384,-0.094475539,0.010175419,0.186855752,-0.745308967,-0.679175641,-0.17981536,0.44901215,0.985757363,-0.359809926,-0.531871665,-1.640127052,-1.395221638,-1.283719142,-1.057354889,-1.182234742
-2.440332462,-1.865111431,-2.439755458,-1.196699532,-2.419551356,-3.087833816,-2.368858143,-1.751081406,-2.128518795,-2.74838732,-1.896511256,-2.624987824,-0.565533889,-2.315860597,-3.310322222,-2.473515185,-2.498350431,-2.460760223,-0.680653864,-2.364064007,0.459187734,-1.419000148,-1.582417665,-2.217891351,-2.440126288,-0.955413231,-3.371297135,-2.188701749,-1.972490059,-3.602322421,-1.442621336
0.970610788,-1.261150665,-0.760173913,-1.065026933,-0.267000905,0.303861877,2.37722088,1.028090725,0.727163548,1.159810079,0.779907483,0.594100079,0.488444365,-0.185956239,1.692147169,0.023238111,0.532316443,0.631662541,1.423172831,1.142779436,1.439292893,1.410589648,0.910097881,0.366120685,2.101723625,2.962635987,1.208985544,0.449481686,0.69690413,-1.573415154,4.699932264
0.03169682,-0.902583994,-0.330018189,0.974288195,-0.058295693,-0.630417174,2.42378338,0.718411868,0.374538029,0.944976614,0.878565098,-0.714173404,0.130929332,-0.432791718,-1.826370323,-0.425438565,1.897353958,-0.208835878,-1.978120487,-0.044067449,1.368701602,0.2341082,0.458292142,1.680450795,3.749937459,2.976352348,1.120851712,0.672718225,0.780087969,-1.508371478,-0.121967529
3.251423873,0.99131954,2.300303714,1.091965736,2.293163814,0.661779884,1.05051774,2.621614414,1.71589078,2.168295311,3.615190738,1.980329628,1.272301709,2.413701664,2.316570576,2.448254302,2.538250964,2.822598557,1.411164324,1.924676849,1.867367428,1.627441586,1.491060884,2.200569106,1.074906591,0.960637434,4.85154742,0.710517248,1.131299751,3.116800229,1.325749582
-1.06984332,-5.969194394,-3.44830303,-4.658792939,-2.083852687,-3.347154648,-0.730196518,-0.577058017,-1.459398454,-0.820118628,-1.588165289,-2.923260462,-1.959728464,-1.804106019,-1.030941454,-0.825248336,-0.851437559,0.462518964,-3.258256047,-1.347343512,-0.329122177,-1.446914431,-2.224162583,-1.077478022,1.246997454,2.607839853,1.678370877,-5.004304425,-4.529422938,-2.367868815,0.84219251
2.097528077,1.309739695,0.814216083,0.969968972,1.297063006,1.200324492,2.700664227,2.437001258,1.571345351,2.333668018,2.704988538,1.620560324,3.227565444,2.376865293,4.247883459,3.654104633,2.265442405,2.871210167,1.170887657,3.065818273,1.790928431,1.905978441,1.294434441,2.376728933,3.41241356,2.781415068,1.624174629,0.315017799,1.404969341,1.964600553,1.992128186
0.244039518,-0.523970475,0.782601116,0.343725919,0.752009648,-0.17027915,-0.158510522,0.927761836,0.190881595,0.45622754,0.092655875,1.372919158,1.115573757,1.947222652,-0.06838812,0.322402704,1.184414294,0.374711422,1.948442649,0.274206551,0.492814411,0.98837174,0.527376949,0.627587142,0.109431256,-0.572112289,-0.766579836,0.07213367,0.435184297,1.664368415,0.115686739
2.050405006,-0.261768071,-0.703056062,0.09067023,0.338911436,0.405318279,1.147168199,1.418477076,0.980883986,1.477958221,3.06449839,1.606040761,0.633155063,1.518844765,0.566668602,1.562910628,1.422505407,1.840969154,1.468227285,2.533739092,4.01425192,1.802567387,0.793533113,1.684275022,0.625962923,2.913252405,1.19683475,-0.043509193,-2.019298225,0.438954676,1.02902511
-0.294406038,0.771527864,0.82289184,1.062900862,0.081501689,0.719877913,-0.528573782,-0.071779493,-0.313519941,-0.151014658,-0.004817934,0.682785108,-0.105282816,-0.7339244,0.297947303,-0.678917444,-0.378835161,-0.520087753,0.005968529,0.276765202,0.546400954,0.348895696,0.007167757,-1.273293989,-0.589032909,0.337307846,-1.877812005,0.265855033,0.590869628,-0.654537467,-0.866566735
-3.643654241,-3.905442764,-4.52444398,-3.645684961,-4.451037261,-3.947888441,-5.560017045,-4.094762199,-2.416040589,-2.756924174,-2.341939345,-4.131711864,-1.099483705,-3.91713162,-3.57235296,-2.940006619,-3.001397206,-3.401088845,-3.327688305,-3.755388298,-3.316591577,-2.170994015,-3.017678384,-4.601039365,-5.662233912,-4.225099992,-5.158428282,-2.49627455,-2.920810634,-3.582138816,-2.369619502
0.415845043,-2.565720538,-0.819849032,-1.529590076,-0.441611623,-1.507646933,-0.1931413,0.905456643,0.460929782,1.38583461,0.320432488,-0.007782612,1.055618117,-0.31523764,-0.312693258,0.38927353,1.154808999,0.507610671,1.221573371,0.799208174,0.847535766,0.655452807,0.313704923,-0.098678132,-0.135074769,1.614008731,0.644350305,1.774592602,1.657876612,-0.35704522,1.06449542
-2.529293107,-3.196741492,-1.244087342,-3.17764499,-1.966049721,-3.073626827,-2.810591649,-2.583028144,-1.962591742,-2.591668847,-1.9435507,-3.101672891,-3.838663438,-2.515520789,-1.825581946,-2.392839872,-2.877630033,-1.908160242,-2.469261259,-2.871586658,-2.679539338,-2.324164249,-1.14946632,-2.895335813,-3.022428443,-2.088055239,-1.874442523,1.614680575,-0.533170985,-1.422654355,-2.145535931
-0.253026713,-0.551404885,-0.599593242,-0.373786334,-1.015061885,-1.450635961,-0.87180924,-1.404300849,-0.477219606,-1.429679805,-2.40481222,-0.72338282,-1.424104249,-0.883113156,-1.748735267,0.06032561,-1.816759768,-0.887115045,-1.683737431,-1.37592079,-1.588226752,-1.136331728,-1.358966556,-0.150436506,-0.937679527,-2.719612574,-2.381972507,-1.39672471,-0.160692057,-1.678871649,-3.056440616
-3.839394836,-4.205818449,-3.965145742,-3.738306782,-3.884739214,-2.905893022,-3.785131169,-4.022014972,-3.187008257,-4.298494721,-3.231654238,-3.131716445,-2.75688158,-4.52469444,-1.736059718,-1.666795424,-4.166023651,-2.748314246,-4.791220484,-3.486916224,-3.933405088,-4.20475858,-3.621831318,-3.35064276,-3.83020957,-3.723443077,-1.564152984,-0.376409518,-2.642880082,-2.321954667,-1.197070944
0.367788716,0.116935166,-1.304320968,-2.13876542,-1.180138822,-0.405055161,-0.844438188,-0.997985068,-0.555685189,-0.755600935,-0.14861097,-0.323054805,-1.167508706,-0.700719845,0.768867532,-1.794756527,-0.514858194,-0.468386222,-0.241844235,-0.866418006,-0.569203279,-0.844513232,-0.482939802,-0.587163299,0.816232813,-0.177780724,0.107154623,-2.280229737,-2.263190002,-2.004421925,-0.454401009
1.293368905,0.846231566,0.29652923,-0.638513128,0.722003787,0.807546427,1.803894536,1.011813017,0.609980251,1.45043227,1.36218017,1.046070028,1.265495216,1.33705359,1.465816972,1.987263216,1.364016105,2.166102335,0.970189709,1.36816439,2.308444245,1.559528934,0.689425398,0.706592464,3.194090843,2.465399008,0.677264536,-0.908931318,-0.922558352,0.741606654,1.760256774
2.009691046,-0.659003577,-0.669184292,-0.515301165,-0.204614044,-0.018908133,1.159927136,0.623986459,0,0.633000442,-0.568238792,2.52462306,0.660207435,-0.032208791,-0.304693041,0.835267652,0.996802191,1.837999581,-0.338686455,1.171826252,0.558999533,0.850407887,0.021354222,0.463216682,0.693125191,0.935312219,0.456414258,-0.239347231,-0.504854806,-0.686994671,1.092454852
-0.824570781,-4.45126983,-2.286450022,-3.617591057,-2.309669907,-2.199902239,-3.359645761,-1.57511253,-1.710577487,0.082692,-1.75154312,-0.059080616,-2.783612795,-1.465191657,0.679592186,0.284489691,-1.17124172,0.753076713,0.888614936,-0.668306155,1.08185656,-0.246667251,-1.033864705,-0.723075277,-2.267500183,-2.161220351,-3.654845253,-1.274844663,-1.012778798,-2.422469585,-2.146087614
-0.421360521,0.508537435,-0.385121697,1.949714999,-0.43614925,-0.345376337,-0.282790338,-0.958091161,-0.502422861,-1.394336842,-0.384161966,-1.227346001,-1.502788955,-0.030712987,0.976484747,-1.628972109,-0.942429759,-1.427955381,-1.025297866,-1.116494116,-1.354073263,-0.52518649,-0.600605576,-1.702950937,-0.726356363,-1.648442569,-0.683483719,0.61870443,-0.890576297,0.355589889,-1.661892721
-0.014526838,7.27861886,2.185975961,3.734874499,1.865280041,2.394505603,1.392855985,1.891134145,2.121417875,3.48662505,2.742110961,0.151500277,1.138405962,2.105134483,0.894226386,0.02626654,1.909970438,-0.300967737,2.210045081,1.088917418,2.368836502,2.237521018,1.722963558,0.799723971,0.285253052,-0.512728934,1.115473186,2.634345758,3.462701218,2.973949771,0.925376322
1.588885124,-1.808324442,-0.95286587,-1.657282064,-0.7029725,-0.406916895,1.021767804,0.868011816,0.691920446,3.109184029,0.870508411,2.483487863,0.12804576,-0.013584452,-1.037800796,0.938861537,1.08579432,0.60848918,0.893482455,0.60162891,3.917048918,1.402192103,1.32270839,-0.103081937,1.213303796,4.672070096,-0.250415034,-0.730697008,-0.528779469,0.241752109,0.689869498
-1.656537853,-4.338459354,-2.197076138,-3.387418403,-2.309583548,-2.341820584,-2.059685145,-2.48740225,-0.891483134,0.161676277,-1.764891447,-3.701707419,-0.760898622,-2.838493884,-2.88297944,-0.558115905,-1.614640422,-1.750742834,-2.958624277,-1.235608203,-2.558603052,-1.596038257,-1.552432484,-1.939438442,-1.33992258,-2.958521852,-2.153730634,-1.112066289,-2.218568674,-2.079566334,-0.376444202
0.357789296,1.273094205,-0.61595835,0.1748089,-0.511035673,0.084849573,-0.98372523,-0.0600232,-0.08261469,0.470561202,0.201369683,-0.606790586,-0.021101696,-0.085892639,-0.800202839,0.468965657,0.580657442,-0.300728434,-0.687462358,0.376388315,1.3068201,0.619776688,0.158415049,0.329619769,-0.515129313,0.444398492,-0.727499598,-0.656480323,0.526733721,0.079729215,-0.303460174
-0.630869497,0.783114053,0.317848934,2.1544568,0.367074371,0.634404134,0.536689688,0.18590078,0.836370936,0.160658142,0.901178974,0.155352953,0.072664882,0.063927125,-0.384382381,-0.14723929,-0.094442662,-0.241399088,-0.373466187,-0.204736205,-1.00184277,-0.520263503,0.14100742,-0.047344216,-0.45136014,-0.424965293,-0.209702087,0.456516168,0.728204902,-0.387645217,-0.2936755
0.709261908,1.828355282,1.313945803,1.045836337,1.403156323,1.282825604,1.5978459,1.595586228,0.453188163,1.061143987,0.526511022,1.808437324,1.193493354,1.546700935,1.667429823,0.812751288,1.058450658,1.17778441,1.444004281,0.968430423,0.704840306,0.845249827,0.443059386,2.411741704,2.200494198,1.953080602,1.834840113,0.806383799,2.307941896,1.876841959,1.618694532
-0.921110935,-0.216131183,0.33153994,0.802041288,0.189603175,2.823690892,-0.292537729,-0.144634716,-0.299458825,-1.197606304,-0.841356496,-0.606025267,0.14853687,-0.084592388,1.420459965,0.50573466,-0.494573448,0.310547983,0.715195474,-0.226884206,-1.214208282,-0.814172254,-0.063692126,-0.520857501,-0.231920323,-0.117577909,0.212351788,-0.131376758,-0.178372113,0.766827809,-1.021558858
1.319113976,1.975297931,1.443225578,1.846342048,1.47322246,1.057769209,1.715914784,1.057583578,0.697952719,0.368664507,0.95715911,1.027306675,0.940225068,1.291551613,1.178246193,0.335741076,1.357680722,1.220438427,0.90584277,2.011578269,1.932716986,1.653448845,0.493973609,1.359324246,1.174836016,1.72587916,0.994565813,0.940555311,0.871508395,0.915249775,1.042277224
1.473539455,-1.104879797,-0.753166574,-0.343920063,-0.403456007,-0.296208123,-0.211090885,0.0279023,-0.133109535,0.592801621,0.438978693,0.991727799,0.13160592,-0.039836186,-0.368395957,-1.495920973,0.722732658,-0.039257191,-1.066073637,-0.421958258,-0.67710519,1.104159233,0.657077481,0.462794904,-0.644079442,-0.784379267,-0.770271476,-0.673522717,-0.7662432,-0.843023167,0.377095762
1.872742079,-2.191983865,-1.050450646,-1.624140293,-0.367020266,-0.600526053,1.629967681,1.659531364,0.787443081,1.863237562,-0.157085415,1.170974738,1.2287024,-0.004859157,0.613095181,-1.004014427,0.720357838,1.326435634,-0.561578666,0.134791653,1.037359125,1.967836857,-0.129122192,0.750064398,1.451107449,0.909310961,1.247716463,-1.081025632,-3.898491702,2.627259337,1.118332817
1.237521288,1.191146619,1.525565698,1.308016666,1.9276797,2.634206876,2.303860136,1.440234604,2.212038461,1.318787155,1.887083509,1.935062514,2.402654057,2.203045596,2.534896083,1.567232851,1.943610562,2.781155432,1.740385252,1.913072519,0.90627532,1.727736288,1.884327922,2.107272846,2.098221681,1.976437482,2.242629558,0.461994496,0.742969167,1.374462193,2.252604781
1.304920154,1.883235167,1.30648318,1.500960269,1.37591584,0.19910498,1.048431248,1.197157387,0.977249375,2.087673246,1.440797565,0.727381876,0.591147727,1.932008801,2.198904358,1.017743472,1.396275616,0.761987686,2.980798905,2.116509848,1.839535973,2.665389061,1.228659822,1.316339812,1.138263439,1.375265762,0.747273937,1.527419676,0.992823911,1.168598083,1.886529189
-0.061419448,-1.235396341,-0.01335809,-1.192326318,-0.073321259,-1.406023106,-0.022774523,0.882058185,-0.209483693,-0.172402068,-0.267990057,0.122569922,-0.039038085,-0.188540177,0.435537666,-0.772289048,0.029902003,0.854486698,-0.407626849,-0.187531772,-0.479445372,0.559536963,-0.617693672,1.833682401,0.674576279,0.024144748,0.682292698,-0.102309598,-0.880993352,1.439615061,0.153544911
1.596773451,1.769027121,0.920194786,3.281795291,0.971334274,1.245943209,1.515180502,0.875832284,1.239560342,2.021697681,0.978191448,1.300295443,0.817921842,0.963226608,0.054569351,0.447976697,1.006451443,0.635609382,0.635701756,1.156092551,1.667784898,1.339765132,1.340701748,0.36660938,0.965039478,0.79951133,0.290252714,1.106986284,2.677997408,0.525758424,0.021537121
-0.25927404,-2.095506899,-0.838404475,-2.040580265,-0.470958484,-1.088937822,1.299141364,0.029723129,-0.03546314,0.420123983,-0.606851819,-0.149642568,0.846888934,-0.138890197,-0.067903796,-0.235979197,0.908470141,-0.405374441,0.680524698,-0.449031539,-0.93811587,0.178465397,0.14052737,0.19450207,0.708190823,-1.050297055,0.177223745,0.073418092,-0.60902354,-0.991703375,1.37502516
3.820692489,1.207158374,0.381360134,0.818824811,0.819019916,1.051686937,1.850546462,0.973977662,1.217550649,0.66246594,0.856999643,1.166368434,2.905416633,1.432374251,1.612998202,0.252262667,1.286671259,0.658242966,-0.046455671,0.521939241,0.756644652,1.751966843,0.370831648,1.046441157,1.222748432,3.009807193,0.627389877,0.361540881,0.258787596,0.985112174,0.306051106
